function,year,amount,sheet
900 Net Interest:,1989,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1989,240845.0,hist03z2
902 Interest received by on-budget trust funds,1989,-40467.0,hist03z2
903 Interest received by off-budget trust funds,1989,-11395.0,hist03z2
908 Other interest,1989,-20003.0,hist03z2
909 Other investment income,1989,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1989,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1989,-29425.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1989,-4858.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1989,-2929.0,hist03z2
954 Sale of major assets,1989,0.0,hist03z2
959 Other undistributed offsetting receipts,1989,0.0,hist03z2
050 National Defense:,1990,0.0,hist03z2
051 Department of Defense-Military:,1990,0.0,hist03z2
Military Personnel,1990,75622.0,hist03z2
Operation and Maintenance,1990,88294.0,hist03z2
Procurement,1990,80972.0,hist03z2
"Research, Development, Test, and Evaluation",1990,37454.0,hist03z2
Military Construction,1990,5080.0,hist03z2
Family Housing,1990,3501.0,hist03z2
Other,1990,-1228.0,hist03z2
"051 Subtotal, Department of Defense-Military",1990,289694.0,hist03z2
053 Atomic energy defense activities,1990,8988.0,hist03z2
054 Defense-related activities,1990,639.0,hist03z2
150 International Affairs:,1990,0.0,hist03z2
151 International development and humanitarian assistance,1990,5498.0,hist03z2
152 International security assistance,1990,8652.0,hist03z2
153 Conduct of foreign affairs,1990,3045.0,hist03z2
154 Foreign information and exchange activities,1990,1102.0,hist03z2
155 International financial programs,1990,-4539.0,hist03z2
"250 General Science, Space, and Technology:",1990,0.0,hist03z2
251 General science and basic research,1990,2818.0,hist03z2
"252 Space flight, research, and supporting activities",1990,11609.0,hist03z2
270 Energy:,1990,0.0,hist03z2
271 Energy supply,1990,1976.0,hist03z2
272 Energy conservation,1990,365.0,hist03z2
274 Emergency energy preparedness,1990,442.0,hist03z2
"276 Energy information, policy, and regulation",1990,558.0,hist03z2
300 Natural Resources and Environment:,1990,0.0,hist03z2
301 Water resources,1990,4401.0,hist03z2
302 Conservation and land management,1990,4030.0,hist03z2
303 Recreational resources,1990,1388.0,hist03z2
304 Pollution control and abatement,1990,5156.0,hist03z2
306 Other natural resources,1990,2080.0,hist03z2
350 Agriculture:,1990,0.0,hist03z2
351 Farm income stabilization,1990,9550.0,hist03z2
352 Agricultural research and services,1990,2087.0,hist03z2
370 Commerce and Housing Credit:,1990,0.0,hist03z2
371 Mortgage credit,1990,3845.0,hist03z2
372 Postal service,1990,2116.0,hist03z2
373 Deposit insurance,1990,57891.0,hist03z2
376 Other advancement of commerce,1990,3747.0,hist03z2
400 Transportation:,1990,0.0,hist03z2
401 Ground transportation,1990,18954.0,hist03z2
402 Air transportation,1990,7234.0,hist03z2
403 Water transportation,1990,3151.0,hist03z2
407 Other transportation,1990,146.0,hist03z2
450 Community and Regional Development:,1990,0.0,hist03z2
451 Community development,1990,3530.0,hist03z2
452 Area and regional development,1990,2902.0,hist03z2
453 Disaster relief and insurance,1990,2098.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1990,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1990,9918.0,hist03z2
502 Higher education,1990,11107.0,hist03z2
503 Research and general education aids,1990,1572.0,hist03z2
504 Training and employment,1990,5619.0,hist03z2
505 Other labor services,1990,810.0,hist03z2
506 Social services,1990,8141.0,hist03z2
550 Health:,1990,0.0,hist03z2
551 Health care services,1990,47641.0,hist03z2
552 Health research and training,1990,8596.0,hist03z2
554 Consumer and occupational health and safety,1990,1462.0,hist03z2
570 Medicare:,1990,0.0,hist03z2
571 Medicare,1990,98102.0,hist03z2
600 Income Security:,1990,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1990,5148.0,hist03z2
602 Federal employee retirement and disability,1990,51983.0,hist03z2
603 Unemployment compensation,1990,18889.0,hist03z2
604 Housing assistance,1990,15907.0,hist03z2
605 Food and nutrition assistance,1990,24131.0,hist03z2
609 Other income security,1990,32725.0,hist03z2
650 Social Security:,1990,0.0,hist03z2
651 Social security,1990,248623.0,hist03z2
700 Veterans Benefits and Services:,1990,0.0,hist03z2
701 Income security for veterans,1990,15315.0,hist03z2
"702 Veterans education, training, and rehabilitation",1990,245.0,hist03z2
703 Hospital and medical care for veterans,1990,12133.0,hist03z2
704 Veterans housing,1990,530.0,hist03z2
705 Other veterans benefits and services,1990,865.0,hist03z2
750 Administration of Justice:,1990,0.0,hist03z2
751 Federal law enforcement activities,1990,4840.0,hist03z2
752 Federal litigative and judicial activities,1990,3577.0,hist03z2
753 Federal correctional activities,1990,1291.0,hist03z2
754 Criminal justice assistance,1990,477.0,hist03z2
800 General Government:,1990,0.0,hist03z2
801 Legislative functions,1990,1759.0,hist03z2
802 Executive direction and management,1990,160.0,hist03z2
803 Central fiscal operations,1990,5824.0,hist03z2
804 General property and records management,1990,-33.0,hist03z2
805 Central personnel management,1990,184.0,hist03z2
806 General purpose fiscal assistance,1990,2161.0,hist03z2
808 Other general government,1990,767.0,hist03z2
809 Deductions for offsetting receipts,1990,-361.0,hist03z2
900 Net Interest:,1990,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1990,264691.0,hist03z2
902 Interest received by on-budget trust funds,1990,-46321.0,hist03z2
903 Interest received by off-budget trust funds,1990,-15991.0,hist03z2
908 Other interest,1990,-18032.0,hist03z2
909 Other investment income,1990,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1990,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1990,-28044.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1990,-5567.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1990,-3004.0,hist03z2
954 Sale of major assets,1990,0.0,hist03z2
959 Other undistributed offsetting receipts,1990,0.0,hist03z2
050 National Defense:,1991,0.0,hist03z2
051 Department of Defense-Military:,1991,0.0,hist03z2
Military Personnel,1991,83439.0,hist03z2
Operation and Maintenance,1991,101715.0,hist03z2
Procurement,1991,82028.0,hist03z2
"Research, Development, Test, and Evaluation",1991,34585.0,hist03z2
Military Construction,1991,3497.0,hist03z2
Family Housing,1991,3296.0,hist03z2
Other,1991,-46236.0,hist03z2
"051 Subtotal, Department of Defense-Military",1991,262324.0,hist03z2
053 Atomic energy defense activities,1991,9998.0,hist03z2
054 Defense-related activities,1991,964.0,hist03z2
150 International Affairs:,1991,0.0,hist03z2
151 International development and humanitarian assistance,1991,5141.0,hist03z2
152 International security assistance,1991,9823.0,hist03z2
153 Conduct of foreign affairs,1991,3279.0,hist03z2
154 Foreign information and exchange activities,1991,1252.0,hist03z2
155 International financial programs,1991,-3648.0,hist03z2
"250 General Science, Space, and Technology:",1991,0.0,hist03z2
251 General science and basic research,1991,3136.0,hist03z2
"252 Space flight, research, and supporting activities",1991,12957.0,hist03z2
270 Energy:,1991,0.0,hist03z2
271 Energy supply,1991,1945.0,hist03z2
272 Energy conservation,1991,386.0,hist03z2
274 Emergency energy preparedness,1991,-235.0,hist03z2
"276 Energy information, policy, and regulation",1991,340.0,hist03z2
300 Natural Resources and Environment:,1991,0.0,hist03z2
301 Water resources,1991,4366.0,hist03z2
302 Conservation and land management,1991,4646.0,hist03z2
303 Recreational resources,1991,1531.0,hist03z2
304 Pollution control and abatement,1991,5854.0,hist03z2
306 Other natural resources,1991,2148.0,hist03z2
350 Agriculture:,1991,0.0,hist03z2
351 Farm income stabilization,1991,12743.0,hist03z2
352 Agricultural research and services,1991,2143.0,hist03z2
370 Commerce and Housing Credit:,1991,0.0,hist03z2
371 Mortgage credit,1991,5362.0,hist03z2
372 Postal service,1991,1828.0,hist03z2
373 Deposit insurance,1991,66232.0,hist03z2
376 Other advancement of commerce,1991,2848.0,hist03z2
400 Transportation:,1991,0.0,hist03z2
401 Ground transportation,1991,19545.0,hist03z2
402 Air transportation,1991,8184.0,hist03z2
403 Water transportation,1991,3148.0,hist03z2
407 Other transportation,1991,223.0,hist03z2
450 Community and Regional Development:,1991,0.0,hist03z2
451 Community development,1991,3543.0,hist03z2
452 Area and regional development,1991,2745.0,hist03z2
453 Disaster relief and insurance,1991,522.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1991,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1991,11372.0,hist03z2
502 Higher education,1991,11991.0,hist03z2
503 Research and general education aids,1991,1775.0,hist03z2
504 Training and employment,1991,5934.0,hist03z2
505 Other labor services,1991,788.0,hist03z2
506 Social services,1991,9401.0,hist03z2
550 Health:,1991,0.0,hist03z2
551 Health care services,1991,60722.0,hist03z2
552 Health research and training,1991,8856.0,hist03z2
554 Consumer and occupational health and safety,1991,1560.0,hist03z2
570 Medicare:,1991,0.0,hist03z2
571 Medicare,1991,104489.0,hist03z2
600 Income Security:,1991,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1991,4945.0,hist03z2
602 Federal employee retirement and disability,1991,56106.0,hist03z2
603 Unemployment compensation,1991,27084.0,hist03z2
604 Housing assistance,1991,17198.0,hist03z2
605 Food and nutrition assistance,1991,28649.0,hist03z2
609 Other income security,1991,38605.0,hist03z2
650 Social Security:,1991,0.0,hist03z2
651 Social security,1991,269014.0,hist03z2
700 Veterans Benefits and Services:,1991,0.0,hist03z2
701 Income security for veterans,1991,17025.0,hist03z2
"702 Veterans education, training, and rehabilitation",1991,393.0,hist03z2
703 Hospital and medical care for veterans,1991,12889.0,hist03z2
704 Veterans housing,1991,100.0,hist03z2
705 Other veterans benefits and services,1991,913.0,hist03z2
750 Administration of Justice:,1991,0.0,hist03z2
751 Federal law enforcement activities,1991,5872.0,hist03z2
752 Federal litigative and judicial activities,1991,4352.0,hist03z2
753 Federal correctional activities,1991,1600.0,hist03z2
754 Criminal justice assistance,1991,663.0,hist03z2
800 General Government:,1991,0.0,hist03z2
801 Legislative functions,1991,1871.0,hist03z2
802 Executive direction and management,1991,190.0,hist03z2
803 Central fiscal operations,1991,6132.0,hist03z2
804 General property and records management,1991,587.0,hist03z2
805 Central personnel management,1991,141.0,hist03z2
806 General purpose fiscal assistance,1991,2100.0,hist03z2
808 Other general government,1991,1266.0,hist03z2
809 Deductions for offsetting receipts,1991,-718.0,hist03z2
900 Net Interest:,1991,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1991,285421.0,hist03z2
902 Interest received by on-budget trust funds,1991,-50426.0,hist03z2
903 Interest received by off-budget trust funds,1991,-20222.0,hist03z2
908 Other interest,1991,-20325.0,hist03z2
909 Other investment income,1991,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1991,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1991,-30402.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1991,-5804.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1991,-3150.0,hist03z2
954 Sale of major assets,1991,0.0,hist03z2
959 Other undistributed offsetting receipts,1991,0.0,hist03z2
050 National Defense:,1992,0.0,hist03z2
051 Department of Defense-Military:,1992,0.0,hist03z2
Military Personnel,1992,81171.0,hist03z2
Operation and Maintenance,1992,91939.0,hist03z2
Procurement,1992,74880.0,hist03z2
"Research, Development, Test, and Evaluation",1992,34628.0,hist03z2
Military Construction,1992,4262.0,hist03z2
Family Housing,1992,3271.0,hist03z2
Other,1992,-3317.0,hist03z2
"051 Subtotal, Department of Defense-Military",1992,286834.0,hist03z2
053 Atomic energy defense activities,1992,10613.0,hist03z2
054 Defense-related activities,1992,899.0,hist03z2
150 International Affairs:,1992,0.0,hist03z2
151 International development and humanitarian assistance,1992,6132.0,hist03z2
152 International security assistance,1992,7490.0,hist03z2
153 Conduct of foreign affairs,1992,3879.0,hist03z2
154 Foreign information and exchange activities,1992,1279.0,hist03z2
155 International financial programs,1992,-2689.0,hist03z2
"250 General Science, Space, and Technology:",1992,0.0,hist03z2
251 General science and basic research,1992,3551.0,hist03z2
"252 Space flight, research, and supporting activities",1992,12838.0,hist03z2
270 Energy:,1992,0.0,hist03z2
271 Energy supply,1992,3226.0,hist03z2
272 Energy conservation,1992,468.0,hist03z2
274 Emergency energy preparedness,1992,319.0,hist03z2
"276 Energy information, policy, and regulation",1992,486.0,hist03z2
300 Natural Resources and Environment:,1992,0.0,hist03z2
301 Water resources,1992,4559.0,hist03z2
302 Conservation and land management,1992,5268.0,hist03z2
303 Recreational resources,1992,1681.0,hist03z2
304 Pollution control and abatement,1992,6073.0,hist03z2
306 Other natural resources,1992,2420.0,hist03z2
350 Agriculture:,1992,0.0,hist03z2
351 Farm income stabilization,1992,12499.0,hist03z2
352 Agricultural research and services,1992,2423.0,hist03z2
370 Commerce and Housing Credit:,1992,0.0,hist03z2
371 Mortgage credit,1992,4320.0,hist03z2
372 Postal service,1992,1169.0,hist03z2
373 Deposit insurance,1992,2518.0,hist03z2
376 Other advancement of commerce,1992,2911.0,hist03z2
400 Transportation:,1992,0.0,hist03z2
401 Ground transportation,1992,20347.0,hist03z2
402 Air transportation,1992,9313.0,hist03z2
403 Water transportation,1992,3429.0,hist03z2
407 Other transportation,1992,244.0,hist03z2
450 Community and Regional Development:,1992,0.0,hist03z2
451 Community development,1992,3643.0,hist03z2
452 Area and regional development,1992,2317.0,hist03z2
453 Disaster relief and insurance,1992,876.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1992,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1992,12402.0,hist03z2
502 Higher education,1992,11340.0,hist03z2
503 Research and general education aids,1992,1995.0,hist03z2
504 Training and employment,1992,6479.0,hist03z2
505 Other labor services,1992,884.0,hist03z2
506 Social services,1992,9708.0,hist03z2
550 Health:,1992,0.0,hist03z2
551 Health care services,1992,77717.0,hist03z2
552 Health research and training,1992,9940.0,hist03z2
554 Consumer and occupational health and safety,1992,1757.0,hist03z2
570 Medicare:,1992,0.0,hist03z2
571 Medicare,1992,119024.0,hist03z2
600 Income Security:,1992,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1992,5483.0,hist03z2
602 Federal employee retirement and disability,1992,57571.0,hist03z2
603 Unemployment compensation,1992,39466.0,hist03z2
604 Housing assistance,1992,18944.0,hist03z2
605 Food and nutrition assistance,1992,32787.0,hist03z2
609 Other income security,1992,45406.0,hist03z2
650 Social Security:,1992,0.0,hist03z2
651 Social security,1992,287584.0,hist03z2
700 Veterans Benefits and Services:,1992,0.0,hist03z2
701 Income security for veterans,1992,17392.0,hist03z2
"702 Veterans education, training, and rehabilitation",1992,746.0,hist03z2
703 Hospital and medical care for veterans,1992,14091.0,hist03z2
704 Veterans housing,1992,917.0,hist03z2
705 Other veterans benefits and services,1992,966.0,hist03z2
750 Administration of Justice:,1992,0.0,hist03z2
751 Federal law enforcement activities,1992,6687.0,hist03z2
752 Federal litigative and judicial activities,1992,5054.0,hist03z2
753 Federal correctional activities,1992,2114.0,hist03z2
754 Criminal justice assistance,1992,795.0,hist03z2
800 General Government:,1992,0.0,hist03z2
801 Legislative functions,1992,2084.0,hist03z2
802 Executive direction and management,1992,188.0,hist03z2
803 Central fiscal operations,1992,6628.0,hist03z2
804 General property and records management,1992,616.0,hist03z2
805 Central personnel management,1992,214.0,hist03z2
806 General purpose fiscal assistance,1992,1865.0,hist03z2
808 Other general government,1992,1767.0,hist03z2
809 Deductions for offsetting receipts,1992,-480.0,hist03z2
900 Net Interest:,1992,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1992,292294.0,hist03z2
902 Interest received by on-budget trust funds,1992,-54193.0,hist03z2
903 Interest received by off-budget trust funds,1992,-23637.0,hist03z2
908 Other interest,1992,-15120.0,hist03z2
909 Other investment income,1992,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1992,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1992,-30680.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1992,-6101.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1992,-2498.0,hist03z2
954 Sale of major assets,1992,0.0,hist03z2
959 Other undistributed offsetting receipts,1992,0.0,hist03z2
050 National Defense:,1993,0.0,hist03z2
051 Department of Defense-Military:,1993,0.0,hist03z2
Military Personnel,1993,75904.0,hist03z2
Operation and Maintenance,1993,94036.0,hist03z2
Procurement,1993,69935.0,hist03z2
"Research, Development, Test, and Evaluation",1993,36964.0,hist03z2
Military Construction,1993,4831.0,hist03z2
Family Housing,1993,3255.0,hist03z2
Other,1993,-6429.0,hist03z2
"051 Subtotal, Department of Defense-Military",1993,278497.0,hist03z2
053 Atomic energy defense activities,1993,11011.0,hist03z2
054 Defense-related activities,1993,1577.0,hist03z2
150 International Affairs:,1993,0.0,hist03z2
151 International development and humanitarian assistance,1993,5825.0,hist03z2
152 International security assistance,1993,7639.0,hist03z2
153 Conduct of foreign affairs,1993,4298.0,hist03z2
154 Foreign information and exchange activities,1993,1351.0,hist03z2
155 International financial programs,1993,-1896.0,hist03z2
"250 General Science, Space, and Technology:",1993,0.0,hist03z2
251 General science and basic research,1993,3914.0,hist03z2
"252 Space flight, research, and supporting activities",1993,13092.0,hist03z2
270 Energy:,1993,0.0,hist03z2
271 Energy supply,1993,3286.0,hist03z2
272 Energy conservation,1993,521.0,hist03z2
274 Emergency energy preparedness,1993,336.0,hist03z2
"276 Energy information, policy, and regulation",1993,176.0,hist03z2
300 Natural Resources and Environment:,1993,0.0,hist03z2
301 Water resources,1993,4258.0,hist03z2
302 Conservation and land management,1993,5498.0,hist03z2
303 Recreational resources,1993,1890.0,hist03z2
304 Pollution control and abatement,1993,6066.0,hist03z2
306 Other natural resources,1993,2512.0,hist03z2
350 Agriculture:,1993,0.0,hist03z2
351 Farm income stabilization,1993,17557.0,hist03z2
352 Agricultural research and services,1993,2524.0,hist03z2
370 Commerce and Housing Credit:,1993,0.0,hist03z2
371 Mortgage credit,1993,1554.0,hist03z2
372 Postal service,1993,1602.0,hist03z2
373 Deposit insurance,1993,-27957.0,hist03z2
376 Other advancement of commerce,1993,2949.0,hist03z2
400 Transportation:,1993,0.0,hist03z2
401 Ground transportation,1993,21251.0,hist03z2
402 Air transportation,1993,10049.0,hist03z2
403 Water transportation,1993,3423.0,hist03z2
407 Other transportation,1993,281.0,hist03z2
450 Community and Regional Development:,1993,0.0,hist03z2
451 Community development,1993,3681.0,hist03z2
452 Area and regional development,1993,2541.0,hist03z2
453 Disaster relief and insurance,1993,2924.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1993,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1993,13481.0,hist03z2
502 Higher education,1993,14555.0,hist03z2
503 Research and general education aids,1993,2053.0,hist03z2
504 Training and employment,1993,6700.0,hist03z2
505 Other labor services,1993,948.0,hist03z2
506 Social services,1993,9718.0,hist03z2
550 Health:,1993,0.0,hist03z2
551 Health care services,1993,86858.0,hist03z2
552 Health research and training,1993,10700.0,hist03z2
554 Consumer and occupational health and safety,1993,1762.0,hist03z2
570 Medicare:,1993,0.0,hist03z2
571 Medicare,1993,130552.0,hist03z2
600 Income Security:,1993,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1993,4347.0,hist03z2
602 Federal employee retirement and disability,1993,60045.0,hist03z2
603 Unemployment compensation,1993,37802.0,hist03z2
604 Housing assistance,1993,21582.0,hist03z2
605 Food and nutrition assistance,1993,35312.0,hist03z2
609 Other income security,1993,51002.0,hist03z2
650 Social Security:,1993,0.0,hist03z2
651 Social security,1993,304585.0,hist03z2
700 Veterans Benefits and Services:,1993,0.0,hist03z2
701 Income security for veterans,1993,17829.0,hist03z2
"702 Veterans education, training, and rehabilitation",1993,788.0,hist03z2
703 Hospital and medical care for veterans,1993,14812.0,hist03z2
704 Veterans housing,1993,1314.0,hist03z2
705 Other veterans benefits and services,1993,947.0,hist03z2
750 Administration of Justice:,1993,0.0,hist03z2
751 Federal law enforcement activities,1993,6912.0,hist03z2
752 Federal litigative and judicial activities,1993,5336.0,hist03z2
753 Federal correctional activities,1993,2124.0,hist03z2
754 Criminal justice assistance,1993,822.0,hist03z2
800 General Government:,1993,0.0,hist03z2
801 Legislative functions,1993,2120.0,hist03z2
802 Executive direction and management,1993,196.0,hist03z2
803 Central fiscal operations,1993,7017.0,hist03z2
804 General property and records management,1993,924.0,hist03z2
805 Central personnel management,1993,190.0,hist03z2
806 General purpose fiscal assistance,1993,1935.0,hist03z2
808 Other general government,1993,1300.0,hist03z2
809 Deductions for offsetting receipts,1993,-739.0,hist03z2
900 Net Interest:,1993,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1993,292479.0,hist03z2
902 Interest received by on-budget trust funds,1993,-55537.0,hist03z2
903 Interest received by off-budget trust funds,1993,-26788.0,hist03z2
908 Other interest,1993,-11442.0,hist03z2
909 Other investment income,1993,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1993,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1993,-28186.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1993,-6416.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1993,-2785.0,hist03z2
954 Sale of major assets,1993,0.0,hist03z2
959 Other undistributed offsetting receipts,1993,0.0,hist03z2
050 National Defense:,1994,0.0,hist03z2
051 Department of Defense-Military:,1994,0.0,hist03z2
Military Personnel,1994,73137.0,hist03z2
Operation and Maintenance,1994,87868.0,hist03z2
Procurement,1994,61768.0,hist03z2
"Research, Development, Test, and Evaluation",1994,34759.0,hist03z2
Military Construction,1994,4979.0,hist03z2
Family Housing,1994,3316.0,hist03z2
Other,1994,2727.0,hist03z2
"051 Subtotal, Department of Defense-Military",1994,268553.0,hist03z2
053 Atomic energy defense activities,1994,11884.0,hist03z2
054 Defense-related activities,1994,1202.0,hist03z2
150 International Affairs:,1994,0.0,hist03z2
151 International development and humanitarian assistance,1994,7048.0,hist03z2
152 International security assistance,1994,6642.0,hist03z2
153 Conduct of foreign affairs,1994,4544.0,hist03z2
154 Foreign information and exchange activities,1994,1397.0,hist03z2
155 International financial programs,1994,-2564.0,hist03z2
"250 General Science, Space, and Technology:",1994,0.0,hist03z2
251 General science and basic research,1994,3825.0,hist03z2
"252 Space flight, research, and supporting activities",1994,12363.0,hist03z2
270 Energy:,1994,0.0,hist03z2
271 Energy supply,1994,3899.0,hist03z2
272 Energy conservation,1994,582.0,hist03z2
274 Emergency energy preparedness,1994,275.0,hist03z2
"276 Energy information, policy, and regulation",1994,462.0,hist03z2
300 Natural Resources and Environment:,1994,0.0,hist03z2
301 Water resources,1994,4488.0,hist03z2
302 Conservation and land management,1994,5789.0,hist03z2
303 Recreational resources,1994,1871.0,hist03z2
304 Pollution control and abatement,1994,6042.0,hist03z2
306 Other natural resources,1994,2811.0,hist03z2
350 Agriculture:,1994,0.0,hist03z2
351 Farm income stabilization,1994,12219.0,hist03z2
352 Agricultural research and services,1994,2575.0,hist03z2
370 Commerce and Housing Credit:,1994,0.0,hist03z2
371 Mortgage credit,1994,-501.0,hist03z2
372 Postal service,1994,1233.0,hist03z2
373 Deposit insurance,1994,-7570.0,hist03z2
376 Other advancement of commerce,1994,2609.0,hist03z2
400 Transportation:,1994,0.0,hist03z2
401 Ground transportation,1994,23940.0,hist03z2
402 Air transportation,1994,10146.0,hist03z2
403 Water transportation,1994,3648.0,hist03z2
407 Other transportation,1994,333.0,hist03z2
450 Community and Regional Development:,1994,0.0,hist03z2
451 Community development,1994,4133.0,hist03z2
452 Area and regional development,1994,2337.0,hist03z2
453 Disaster relief and insurance,1994,4150.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1994,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1994,14258.0,hist03z2
502 Higher education,1994,7932.0,hist03z2
503 Research and general education aids,1994,2098.0,hist03z2
504 Training and employment,1994,7097.0,hist03z2
505 Other labor services,1994,958.0,hist03z2
506 Social services,1994,10994.0,hist03z2
550 Health:,1994,0.0,hist03z2
551 Health care services,1994,94259.0,hist03z2
552 Health research and training,1994,10929.0,hist03z2
554 Consumer and occupational health and safety,1994,1863.0,hist03z2
570 Medicare:,1994,0.0,hist03z2
571 Medicare,1994,144747.0,hist03z2
600 Income Security:,1994,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1994,5720.0,hist03z2
602 Federal employee retirement and disability,1994,62483.0,hist03z2
603 Unemployment compensation,1994,28729.0,hist03z2
604 Housing assistance,1994,23941.0,hist03z2
605 Food and nutrition assistance,1994,36892.0,hist03z2
609 Other income security,1994,59468.0,hist03z2
650 Social Security:,1994,0.0,hist03z2
651 Social security,1994,319565.0,hist03z2
700 Veterans Benefits and Services:,1994,0.0,hist03z2
701 Income security for veterans,1994,19696.0,hist03z2
"702 Veterans education, training, and rehabilitation",1994,1075.0,hist03z2
703 Hospital and medical care for veterans,1994,15677.0,hist03z2
704 Veterans housing,1994,212.0,hist03z2
705 Other veterans benefits and services,1994,957.0,hist03z2
750 Administration of Justice:,1994,0.0,hist03z2
751 Federal law enforcement activities,1994,6873.0,hist03z2
752 Federal litigative and judicial activities,1994,5469.0,hist03z2
753 Federal correctional activities,1994,2315.0,hist03z2
754 Criminal justice assistance,1994,859.0,hist03z2
800 General Government:,1994,0.0,hist03z2
801 Legislative functions,1994,2032.0,hist03z2
802 Executive direction and management,1994,232.0,hist03z2
803 Central fiscal operations,1994,7370.0,hist03z2
804 General property and records management,1994,498.0,hist03z2
805 Central personnel management,1994,210.0,hist03z2
806 General purpose fiscal assistance,1994,1937.0,hist03z2
808 Other general government,1994,968.0,hist03z2
809 Deductions for offsetting receipts,1994,-2087.0,hist03z2
900 Net Interest:,1994,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1994,296253.0,hist03z2
902 Interest received by on-budget trust funds,1994,-56494.0,hist03z2
903 Interest received by off-budget trust funds,1994,-29203.0,hist03z2
908 Other interest,1994,-7623.0,hist03z2
909 Other investment income,1994,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1994,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1994,-28361.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1994,-6409.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1994,-3001.0,hist03z2
954 Sale of major assets,1994,0.0,hist03z2
959 Other undistributed offsetting receipts,1994,0.0,hist03z2
050 National Defense:,1995,0.0,hist03z2
051 Department of Defense-Military:,1995,0.0,hist03z2
Military Personnel,1995,70809.0,hist03z2
Operation and Maintenance,1995,91017.0,hist03z2
Procurement,1995,54981.0,hist03z2
"Research, Development, Test, and Evaluation",1995,34590.0,hist03z2
Military Construction,1995,6823.0,hist03z2
Family Housing,1995,3571.0,hist03z2
Other,1995,-2418.0,hist03z2
"051 Subtotal, Department of Defense-Military",1995,259373.0,hist03z2
053 Atomic energy defense activities,1995,11769.0,hist03z2
054 Defense-related activities,1995,921.0,hist03z2
150 International Affairs:,1995,0.0,hist03z2
151 International development and humanitarian assistance,1995,7598.0,hist03z2
152 International security assistance,1995,5252.0,hist03z2
153 Conduct of foreign affairs,1995,4189.0,hist03z2
154 Foreign information and exchange activities,1995,1416.0,hist03z2
155 International financial programs,1995,-2026.0,hist03z2
"250 General Science, Space, and Technology:",1995,0.0,hist03z2
251 General science and basic research,1995,4099.0,hist03z2
"252 Space flight, research, and supporting activities",1995,12593.0,hist03z2
270 Energy:,1995,0.0,hist03z2
271 Energy supply,1995,3584.0,hist03z2
272 Energy conservation,1995,671.0,hist03z2
274 Emergency energy preparedness,1995,223.0,hist03z2
"276 Energy information, policy, and regulation",1995,458.0,hist03z2
300 Natural Resources and Environment:,1995,0.0,hist03z2
301 Water resources,1995,4625.0,hist03z2
302 Conservation and land management,1995,5958.0,hist03z2
303 Recreational resources,1995,1998.0,hist03z2
304 Pollution control and abatement,1995,6502.0,hist03z2
306 Other natural resources,1995,2806.0,hist03z2
350 Agriculture:,1995,0.0,hist03z2
351 Farm income stabilization,1995,7037.0,hist03z2
352 Agricultural research and services,1995,2634.0,hist03z2
